id,score,ratings,name
33884,4.6,32.0,Dairy Queen (1835 W Louisiana St)
33886,4.2,57.0,Uncle Tom's Kickin' Catch - Garland
33909,4.6,77.0,Saltgrass (3320 Central Expressway)
33910,4.6,53.0,Scotty P's- McKinney
33912,4.6,50.0,Gattis Pizzas
33913,4.8,145.0,First Watch (Plano)
33914,4.0,25.0,THE IMPOSSIBLE SHOP™ (RICHARDSON )
33915,4.7,168.0,McDonald's® (Nwq Hwy 66/Dalrock)
33917,4.7,31.0,Plant B (Richardson)
33922,3.5,11.0,Big Deal Burger (TX-7052) 5701 President George Bush Turnpike
33923,4.0,48.0,MrBeast Burger (4970 North President George Bush Hwy)
33926,4.4,59.0,Better Than Sex- A Dessert Restaurant (Plano)
33928,4.9,51.0,Jersey Mike's Subs (2650 West Lucas Road)
33929,4.1,21.0,Hootie's Bait &amp; Tackle (1775 N. Central Expressway)
33930,4.5,165.0,Outback Steakhouse (1509 North Central Exp.)
33931,3.6,16.0,Super Mega Dilla - 5175 N. President George Bush Highway
33932,4.4,200.0,Cotton Patch Cafe (520 Shepherd Dr. #21)
33933,4.7,133.0,Chipotle Mexican Grill (121 E Fm 544 Ste 129)
33935,4.4,18.0,Sushi Go
33936,4.6,200.0,Mumtaz Indian Restaurant (Richardson)
33947,4.6,58.0,Tineo Peruvian Cafe
33948,4.7,38.0,Taqueria Chimalhuacan
33949,4.7,67.0,End Zone - Plano
33968,4.8,60.0,Alfredo's Pizzeria - Plano
33978,4.5,136.0,MrJims.Pizza (0157) 1920 Eldorado Pkwy
33979,4.3,49.0,Williams Fried Chicken - 1570 S 1st St
33982,4.8,21.0,Dimassi’s Mediterranean Kitchen (Richardson)
34013,4.5,62.0,Rockfish Seafood &amp; Grill (Richardson)
34016,4.7,10.0,Drip N Roll - McKinney
34021,4.9,29.0,Chicken Express (714 E Main St)
34022,4.6,53.0,Wendy's (1714 W. University Drive)
34023,4.8,32.0,"Smoothie King (3316 Lakeview Pkwy, Suite 103)"
34025,4.4,48.0,Golden Chick (9103 Lakeview Parkway)
34026,4.7,94.0,Zero Degrees - Plano
34033,4.1,10.0,Curry Home (201 S Greenville Ave. Ste 203)
34035,4.2,200.0,Bawarchi Biryanis - Richardson
34045,4.4,108.0,Rajula's Kitchen - Plano
34048,4.5,121.0,Savage Burrito (Allen)
34050,4.4,18.0,Subway (803 Woodbridge Parkway)
34051,4.6,151.0,Freebirds World Burrito (238 West Campbell Road)
34053,4.8,200.0,Chick-fil-A  (300 West Plano Parkway)
34054,4.8,25.0,Taco Bueno  - 3095 Garland #4
34061,4.9,30.0,Total Wine &amp; More (190 East Stacy Road)
34065,4.6,13.0,Papa John's (2376 Lavon Dr)
34068,4.3,30.0,MrBeast Burger (8930 Texas 121)
34069,4.4,83.0,Whataburger (2545 Firewheel Pkwy)
34070,4.7,200.0,"McAlister's Deli - 536 - Plano East, TX (1346)"
34071,4.4,125.0,Chili's (3271 N. President George Bush)
34073,4.4,124.0,Pei Wei Asian Diner (3000 S Central Expressway)
34076,4.0,45.0,Long John Silver's (1708 W University Dr)
34077,4.6,23.0,Marco’s Pizza (1545 East Main St)
34079,4.6,43.0,Jersey Mike's Subs (119 N. Murphy Rd.)
34080,4.5,35.0,"Smoothie King (1255 W. Exchange Parkway, Ste 100)"
34081,4.7,89.0,Meteor Hamburgers
34082,4.6,151.0,Panera© (730 E Campbell Rd)
34083,4.3,31.0,Papa John's (5952 Broadway Blvd)
34087,4.7,38.0,Cinnaholic (Richardson)
34088,3.9,21.0,Dairy Queen Grill &amp; Chill (719 E Main St)
34089,4.9,69.0,Schlotzsky's Deli (W FM 544)
34094,4.4,135.0,Applebee's (Richardson)
34096,4.9,57.0,Sweetwaters Coffee &amp; Tea: Craig Ranch
34104,4.2,14.0,Kiki's Authentic Mexican Restaurant
34111,4.7,90.0,Burger King (2565 E President George Bush Hwy)
34113,4.6,33.0,Arby's (4922 North Garland Avenue)
34114,3.7,17.0,Thrilled Cheese (2592 Farm to Market Road 544)
34115,4.6,95.0,Panda Express (340 E Stacy Rd)
34116,4.7,160.0,Jack in the Box (201 W Parker Rd)
34117,4.5,26.0,Golden Chick (Sachse)
34118,4.9,122.0,"Jason's Deli (5601 President George Bush Tpke., Ste. 100)"
34119,4.7,90.0,Shipley Donuts (1881 N Central Expy)
34120,5.0,16.0,"Smoothie King (5129 N. Garland Ave., Suite 400)"
34121,4.6,126.0,Panera© (951 W Bethany Dr)
34122,4.5,173.0,McDonald's® (Buckingham)
34127,4.8,129.0,ZaLat Pizza (Legacy Plano)
34128,4.6,34.0,"Tropical Smoothie Cafe (6675 South Custer Rd, Ste 100)"
34129,4.8,65.0,MOD Pizza (Allen)
34133,3.0,18.0,Hootie's Chicken Tenders (720 Central Expressway)
34135,4.6,108.0,Jason's Deli (165 S. Plano Rd)
34136,4.6,25.0,Rosa's Cafe Tortilla Factory (Wylie)(3480 West FM 544)
34142,4.3,18.0,Hat Creek Burger Co. (Richardson)
34144,4.5,55.0,Blaze Pizza (Richardson)
34145,4.6,52.0,Sonic (109 W. Fm 544)
34148,4.2,113.0,Popeyes (1436 Beltline Rd)
34149,4.6,84.0,"Pei Wei (1425 East Renner Road, Suite 610)"
34150,4.8,98.0,Firehouse Subs (503 W McDermott Dr)
34152,4.9,16.0,Smoothie King (1325 E. Belt Line Road)
34156,4.5,84.0,#312 Snuffer's - Richardson
34158,3.4,10.0,Nathan's Famous (210 E Stacy Rd)
34159,4.6,52.0,Pie Five Pizza (Allen)
34160,4.6,99.0,Panera© (3050 South Central Expressway)
34161,4.8,80.0,7-Eleven (5401 George Bush)
34162,4.7,81.0,Dunkin' (3201 W Eldorado Pkwy)
34167,3.9,36.0,Juicy Snow Crab &amp; Lobster - Garland
34168,4.4,114.0,Red Lobster (9069 Vantage Point Drive)
34169,4.4,86.0,Taco Cabana (5959 Broadway)
34170,4.6,200.0,Charleys Cheesesteaks and Wings - Broadway Corners - TX
34171,3.8,29.0,Dairy Queen (4510 Lakeview Pkwy)
34172,4.6,163.0,Fuzzy's Taco Shop (561 W Campbell Rd)
34173,4.8,56.0,Jack in the Box (5410 Rowlett Rd.)
34174,4.8,137.0,Jason's Deli (925 N Central Expwy)
34175,3.3,33.0,Trailer Birds Hot Chicken (TX-9002) 600 N Central Expy
34176,4.8,44.0,JC's Burger House - Plano
34177,4.8,40.0,Wendy's  (3232 LAVON DRIVE)
34178,4.8,29.0,Whataburger (5060 State Hwy 78)
34179,4.7,136.0,Panda Express (3209 Lakeview Parkway)
34180,4.1,22.0,Subway (2160 N Coit Rd)
34189,4.6,93.0,Wendy's  (1310 W Centerville Road)
34190,4.7,54.0,Dunkin' (2101 Lakeview Pkwy)
34193,4.8,89.0,7-Eleven (8509 Lakeview Pkwy)
34196,4.5,109.0,On The Border - Garland
34197,4.8,19.0,Tres Hermanas Restaurante
34203,4.7,42.0,Chipotle Mexican Grill (2650 Lucas Rd. Ste 100)
34204,4.6,24.0,Subway (204 N Greenville Ave)
34207,4.7,23.0,Taco Bueno - 3075 Garland #3
34211,4.7,186.0,Starbucks (635 &amp; Centerville)
34212,4.7,14.0,Bad Mutha Clucka (Richardson)
34213,4.7,164.0,Panera (941 N Central Expy)
34214,4.1,16.0,It's Just Wings (3271 N. President George Bush)
34215,4.4,48.0,Taco Bell (5322 N Garland Ave)
34216,4.8,200.0,Chick-fil-A  (1400 E Renner Rd)
34217,3.6,26.0,It's Just Wings (1775 Northwest Hwy.)
34220,4.7,53.0,Jersey Mike's Subs (6720 Alma Road &amp; Route 121)
34221,4.5,31.0,Taco Bueno - 3136 McKinney #2
34222,4.7,50.0,Papa John's (2300 E 14Th St #125)
34223,4.7,67.0,"Baskin-Robbins (3001 Hardin Blvd, Suite 116)"
34225,4.8,200.0,Starbucks (Mesquite Market East Shopping)
34226,5.0,43.0,"Baskin-Robbins (1748 E. Belt Line Rd, Richardson East Center)"
34228,4.6,36.0,Blaze Pizza (1505 North Towne East Blvd)
34229,4.5,62.0,Sonic (605 South Plano Road)
34230,4.3,30.0,#114 Twisted Root-East Plano
34231,4.4,53.0,Dunkin' (1225 East Belt Line Road)
34232,4.8,200.0,Starbucks (Coit &amp; 635)
34233,4.6,88.0,Fuzzy's Taco Shop  (3190 South Central Expy Ste 570)
34236,4.2,86.0,Dunkin' (2001 Coit Rd Suite 321)
34237,4.3,105.0,Chipotle Mexican Grill (1420 E Beltline Rd.)
34238,4.1,56.0,Golden Chick - McKinney
34240,4.5,18.0,The Burger Den (9009 Skillman Rd)
34241,4.3,43.0,Dickey's Barbecue Pit (TX-0013) 1150 N Plano Rd
34258,4.3,78.0,Josie's 3
34259,4.9,156.0,Starbucks (Loop 289 &amp; 34th)
34262,4.7,56.0,Qdoba Mexican Eats  (5017 Milwaukee Ave)
34264,4.6,29.0,Taco Bueno (6311 82nd St.)
34265,4.5,123.0,Chipotle Mexican Grill (2912 W Loop 289 Ste 102)
34267,4.7,100.0,"Gong Cha 貢茶 (405 Slide Rd, #119)"
34268,4.9,12.0,Auntie Anne's (6002 Slide Road Space K108 (Kiosk))
34269,3.9,17.0,Buddy V's Cake Slice (6709 Slide Road)
34270,5.0,11.0,Crumbl Cookies (TX - Lubbock)
34271,4.2,44.0,Shipley Do-Nuts (5911 19th St.)
34278,4.4,102.0,"Urban Bricks (Lubbock, TX) "
34279,4.7,36.0,Pepes Pizza &amp; Ice Cream
34280,4.1,77.0,On the Border - Lubbock
34281,4.6,71.0,Slim Chickens (4509 98th Street)
34285,4.3,10.0,Charleys Cheesesteaks - South Plains Mall
34286,4.7,51.0,Cicis (5102 60th St Ste E)
34287,4.8,115.0,Schlotzsky's Deli (3715 19th St.)
34288,4.6,116.0,Taco Bell (5010 Milwaukee Ave)
34289,4.8,50.0,Panera (4407 98th St)
34290,4.7,82.0,McAlister's Deli (6810 Milwaukee Ave)
34292,4.8,163.0,La Madeleine Country French Cafe (8201 Quaker Ave # 118)
34295,4.8,89.0,Masiso
34297,4.4,105.0,China Wok
34303,4.2,53.0,It’s Greek To Me
34305,4.4,200.0,Panda Express (6311 82nd St)
34306,4.7,127.0,Lucky Chen Chinese Restaurant
34307,4.8,71.0,Hayashi Midtown
34308,4.6,146.0,Beijing House
34327,4.5,10.0,Clouds Hookah sports grill
34331,4.3,71.0,Huddle House (6616 Milwaukee)
34334,4.5,42.0,Picoso's Mexican Kitchen (7611 Milwaukee Ave)
34344,4.9,64.0,Smoothie King (3723 19Th Street)
34347,4.6,14.0,Taco Villa 50th St &amp; Salem Ave
34355,4.3,12.0,Capital Pizza (82nd)
34358,4.7,24.0,Papa Johns (5905 82Nd St. #107)
34363,4.1,59.0,Cosmic Wings - Lubbock S. Loop
34364,4.1,19.0,Rosa's Cafe &amp; Tortilla Factory (4th St.)
34365,4.7,43.0,Costa Vida (4410 114th Street)
34366,4.2,27.0,Hootie's Chicken Tenders (4950 South Loop 289)
34367,4.2,72.0,Applebee's (Lubbock S. Loop)
34369,4.9,14.0,Rosa's Cafe &amp; Tortilla Factory
34370,4.6,29.0,Rosa's Cafe &amp; Tortilla Factory (50th St.)
34371,4.5,41.0,Copper Caboose
34372,4.8,171.0,Savage Burrito (Lubbock)
34373,4.9,48.0,Arby's (5204 Slide Rd)
34374,3.9,33.0,Jimmy's Egg (6253 Slide Rd.)
34375,4.5,27.0,Josie's W 19th
34376,4.6,61.0,Bigham's Smokehouse (4302 19th St)
34377,4.8,17.0,Beef 'O' Brady's (Lubbock)
34378,4.8,16.0,Subway (6302 Frankford Ave)
34379,4.1,158.0,Denny's (4718 Slide Rd)
34380,4.9,20.0,Caprock Cafe
34381,4.7,57.0,Uncle Julio's Mexican (Lubbock)
34382,3.9,61.0,50th Street Caboose
34383,4.6,94.0,Hook &amp; Reel Cajun Seafood (6201 Slide Rd)
34384,3.6,32.0,Hootie's Burger Bar (4950 South Loop 289)
34385,4.5,81.0,Panera (3004 W loop 289)
34386,4.7,133.0,Raising Cane's
34387,4.4,67.0,It's Just Wings (5805 Slide Rd.)
34388,4.9,22.0,Glazed Honey Ham Co. Sandwich Shop
34389,4.6,45.0,Red Lobster (5034 50th Street)
34390,4.7,93.0,Jersey Mike's (6319 82nd Street)
34391,4.3,36.0,Long John Silver's (5402 4th St.)
34393,3.8,88.0,MrBeast Burger (6709 Slide Road)
34394,4.6,28.0,Wendy's  (6815 Milwaukee Avenue)
34396,4.3,112.0,Chili's (5805 Slide Rd.)
34397,4.5,22.0,J &amp; M Bar-B-Q
34398,5.0,16.0,Sonic (7901 82nd St)
34399,3.9,30.0,Burger King (6003 West 19th Street)
34400,4.5,88.0,Bone Daddy’s - Lubbock
34401,4.8,133.0,Firehouse Subs - Lubbock
34402,4.8,65.0,Red Robin Gourmet Burgers (4805 S Loop 289 #200)
34404,4.8,182.0,BJ's Restaurant &amp; Brewhouse (Lubbock #534)
34405,4.4,138.0,Cotton Patch Cafe (6810 Slide Rd)
34406,4.6,29.0,Whataburger (6414 82nd St)
34407,4.8,64.0,Chick-fil-A  (6416 82nd St)
34408,4.6,191.0,Cracker Barrel Old Country Store (5018 Milwaukee Ave)
34409,4.6,144.0,Aspen Creek Grill (Lubbock)
34410,4.4,187.0,McDonald's® (6511 82nd Street)
34411,4.9,57.0,Five Guys TX-1031 6076 Marsha Sharp Freeway
34414,4.3,200.0,IHOP (1627 University Ave)
34415,4.4,62.0,Woody's Brick Oven Pizza
34416,4.1,28.0,The Burger Den (4718 Slide Rd)
34417,4.5,86.0,Tech Cafe #4
34418,3.6,11.0,Chicken N' Biscuits by Cracker Barrel (5018 Milwaukee Ave)
34419,4.6,18.0,KFC (7823 Slide Road)
34421,4.6,20.0,The Pancake Kitchen by Cracker Barrel (5018 Milwaukee Ave)
34422,4.5,110.0,Outback Steakhouse (4015 South Loop 289)
34423,4.8,46.0,Arby's (5711 19Th Street)
34424,4.6,200.0,Italian Garden
34427,4.6,200.0,McDonald's® (5201 4TH ST)
34429,4.6,102.0,"Abuelo's (Lubbock, TX)"
34430,4.8,60.0,DoubleDave's Pizzaworks (82nd Street)
34431,4.6,124.0,BurgerFi Lubbock
34432,4.7,109.0,Pei Wei (4210 82nd St. Suite 230)
34433,4.5,133.0,East Moon (Lubbock)
34434,4.8,124.0,Tikka Shack
34435,4.5,200.0,P.F. Chang's (Lubbock)
34439,4.5,80.0,Razzoo's Cajun Cafe (Lubbock)
34440,4.8,33.0,Ooo La Lattes
34441,4.4,37.0,Walk-On's Sports Bistreaux (Lubbock)
34442,4.7,26.0,Subway (6301 19Th St)
34443,4.6,45.0,Potbelly Sandwich Works (Lubbock DT - TX | 525)
34445,5.0,91.0,Starbucks (Brownfield &amp; Milwaukee)
34446,5.0,24.0,Keva Juice
34447,4.8,34.0,Tropical Smoothie Cafe - 80th Street
34450,4.6,79.0,#106 Twisted Root-Lubbock
34452,4.5,32.0,Saltgrass (6026 Marsha Sharp Freeway)
34454,4.7,170.0,Velvet Taco ( Lubbock )
34456,4.6,35.0,Fat Kat's Liquor
34464,4.3,33.0,Hootie's Bait &amp; Tackle (4950 South Loop 289)
34465,4.9,47.0,Endzone Liquor
34466,4.5,23.0,Krispy Kreme (4301 South Loop 289)
34468,4.3,54.0,River Smith's Chicken &amp; Catfish
34469,4.6,15.0,Church's Chicken (6410 19th St)
34470,4.7,189.0,Jason's Deli (4001 S Loop 289)
34472,4.0,73.0,Logan's Roadhouse 353 (6251 Slide Road)
34473,4.5,134.0,La Bella Pizza Bistro
34474,4.8,32.0,Tropical Smoothie Cafe (2422 19th Street)
34475,4.1,27.0,All-American Eatery No. 2
34477,4.4,114.0,Hooters (4950 S Loop 289)
34478,4.2,63.0,Popeyes (7714 Milwaukee Avenue)
34480,4.7,66.0,Potbelly Sandwich Shop (2402 9th St. | 510)
34481,4.6,55.0,Papa Johns (2420 9Th Street)
34482,4.7,200.0,Chipotle Mexican Grill (2411 Glenna Goodacre Blvd)
34483,4.8,77.0,McAlister's Deli (2415 19th St)
34484,4.4,71.0,Wendy's  (2401 19Th St)
34485,4.2,35.0,Whataburger (2412 9th St)
34486,4.5,188.0,Slim Chickens (2405 19th Street)
34487,4.6,197.0,McDonald's® (2433 S LOOP 289)
34491,4.7,28.0,Papa Johns (405 Slide Rd. Ste 108)
34492,4.4,152.0,Popeyes (224 University Ave)
34493,3.5,45.0,Dairy Queen (5735 19th St)
34494,4.8,27.0,Marble Slab Creamery (4210 82nd St)
34495,4.8,150.0,Chick-fil-A  (5705 4th St)
34497,4.4,21.0,Sonic (7603 Milwaukee Ave)
34498,4.3,71.0,McDonald's® (8011 SLIDE RD)
34500,4.6,96.0,Josie's Authentic Mexican Food
34502,3.9,69.0,Slim Chickens (7801 University Ave)
34503,4.6,69.0,Dairy Queen (7813 Slide Rd)
34506,4.5,17.0,Dairy Queen (8103 Indiana Ave)
34507,4.4,25.0,Qdoba Mexican Eats (12406 Indiana Ave)
34508,4.5,28.0,Sonic (4904 Indiana Ave)
34509,4.6,41.0,Shipley Do-Nut (8710 University Ave.)
34510,4.7,52.0,Dairy Queen (6925 University Ave)
34513,4.7,111.0,McAlister's Deli (4210 82nd St #212)
34515,4.8,48.0,Starbucks (6307 4th Street)
34522,4.5,92.0,Willie's Grill &amp; Icehouse (7911 Interstate)
34527,4.2,167.0,McDonald's® (1643 Pleasanton Road)
34528,4.9,62.0,Honchos Churros
34530,4.8,52.0,Rios Barbacoa
34547,3.9,41.0,The Philly Cheesesteak Company (1011 N Loop 1604 E)
34550,4.7,21.0,Subway #13667 
34551,4.8,11.0,Zito's Delicatessen &amp; Sandwich Shop (8800 Broadway Street)
34552,3.2,33.0,"Nachos Muchachos (427 Lombrano St,)"
34553,4.2,37.0,Sonic (6608 Fm 78)
34558,4.8,73.0,El Pilon Sabor Boriqua
34559,4.6,153.0,54th Street Restaurant &amp; Drafthouse - (Rector)
34560,4.5,30.0,A Chicago Bite
34561,4.7,146.0,La Madeleine Country French Cafe (4820 Broadway)
34562,4.8,24.0,El Jarro De Arturo
34569,4.4,49.0,The Smokehouse
34572,4.1,28.0,Burger King (1515 North New Braunfels Ave)
34588,4.5,46.0,Denny's (San Antonio)
34591,4.4,200.0,Willie’s Grill &amp; Icehouse (Cibolo)
34592,4.5,122.0,Applebee's (North Star)
34593,4.5,36.0,The County Line - IH 10
34598,3.3,15.0,Fire &amp; Slice
34603,4.5,41.0,Kona Grill (North Star)
34604,4.7,200.0,"Jason's Deli (9933 IH -10 West, Colonade)"
34606,4.1,36.0,Twisted Mac (8355 Agora Pkwy.)
34607,4.7,37.0,Subway (8320 FM 78)
34609,4.2,35.0,It's Just Wings (14570 Forum Pkwy)
34612,4.4,14.0,Golden Corral (2301 Pat Booker Road)
34613,4.5,57.0,Smoke BBQ &amp; Brew
34619,4.9,12.0,Menchie's Frozen Yogurt (999 E Basse Rd #177)
34622,5.0,10.0,"Orange Leaf Frozen Yogurt (118 Mt. Calvary Rd., Suite 101)"
34624,4.6,106.0,Grimaldi's Pizzeria (22810 US Highway 281 N Ste 105)
34625,4.7,27.0,Fat Tummy Empanadas
34626,4.6,10.0,Señor Fish Seafood Bar
34627,4.7,29.0,Naara Cafe
34629,4.6,200.0,Taco Palenque (Medical Center)
34630,4.4,70.0,"Charleys Cheesesteaks and Wings - Walmart - SE Loop 410, TX"
34631,4.6,38.0,Embers Wood Fire Grill &amp; Bar (North Loop)
34632,4.7,200.0,McAlister's Deli (8121 Pat Booker Rd)
34633,4.4,66.0,Taco Cabana (8105 Fourwinds Dr)
34634,4.6,200.0,Five Guys TX-0405 260 E. Basse Rd
34635,4.6,14.0,Cosmic Wings (Windsor Park)
34637,4.4,178.0,Buffalo Wild Wings GO (4230 N Foster Rd)
34639,4.7,75.0,Senor Mango Ice Cream
34641,4.9,75.0,Chicago Bagel &amp; Deli
34643,4.7,14.0,Walgreens (10650 Toepperwein Rd)
34648,4.9,16.0,Panifico Bake Shop
34649,4.7,200.0,Corner Bakery (255 E Basse Rd Ste 100)
34654,4.7,51.0,"Marco's Pizza (822 Evans Rd., Ste.102)"
34655,4.6,69.0,Bill Miller Bar-B-Q (Thousand Oaks Dr)
34656,4.8,200.0,Pasha Mediterranean Grill (Wurzbach)
34657,4.5,116.0,Whataburger (8002 Fredericksburg Rd)
34658,4.8,190.0,McAlister's Deli (16820 NW Military Hwy)
34659,4.8,130.0,Salata Quarry Village
34660,4.4,200.0,Popeyes (2980 Pat Booker Rd)
34662,4.5,68.0,Papa Johns (11102 Toepperwein Rd)
34663,4.6,48.0,Mellow Mushroom (San Antonio)
34665,4.8,200.0,CAVA (LINCOLN HEIGHTS)
34666,4.6,128.0,"Freebirds World Burrito (14975 IH 35 North, Ste. 101)"
34668,4.6,90.0,Arby's (13601 Nacogdoches Rd.)
34669,4.9,37.0,Bahama Buck's (2310 Pat Booker Rd)
34670,4.7,197.0,Potbelly Sandwich Shop (Broadway | 450)
34671,4.6,169.0,Chipotle Mexican Grill (6302 FM 78)
34672,4.5,51.0,Marble Slab Creamery (Broadway)
34673,4.4,157.0,IHOP (14424 San Pedro)
34674,5.0,23.0,Amy's Ice Creams (San Antonio)
34675,4.5,11.0,Scooped Cookie Dough Bar
34676,4.5,41.0,Taco Cabana (11722 IH 35 N)
34679,4.3,26.0,Shipley Do-Nut (14088 Nacogdoches Rd)
34680,4.7,61.0,Crumbl Cookies (255 E Basse Road Suite 152)
34683,4.7,200.0,"La Madeleine Country French Cafe (8134 Agora Pkwy, Suite 100)"
34691,4.9,200.0,Chick-fil-A  (1350 Austin Hwy)
34697,4.4,49.0,Taco Cabana (5115 Rigsby )
34698,4.4,66.0,IHOP (17220 Interstate Highway 35 North)
34702,4.8,13.0,Hometown Burger (5423 Evers Rd.)
34703,4.0,22.0,Hometown Burger (Roosevelt)
34705,4.2,13.0,Poblano's On Main
34707,4.3,20.0,Hometown Burger (1922 Culebra Rd.)
34708,5.0,15.0,Jesma Fine Foods
34709,4.3,13.0,Tia's Taco Hut (St. Mary's)
34711,4.2,62.0,Rios Meat Market
34712,4.4,22.0,Hometown Burger (11910 Blanco Rd.)
34714,4.4,22.0,Teka Molino
34715,4.3,44.0,Long John Silver's (3318 SE Military Dr)
34716,4.5,17.0,Hootie's Burger Bar (15412 IH 35 North)
34717,4.5,39.0,Cafe Rosa 3
34718,4.6,45.0,Teka Molino 2
34719,4.7,32.0,El Taco - Stone Oak
34721,3.9,10.0,Jimmy Buffett's Margaritaville (San Antonio)
34722,4.5,23.0,Papa Johns (12642 Nacogdoches Rd)
34723,4.6,39.0,Regio Cafe
34724,4.8,77.0,Duck Donuts (11703 Huebner Rd Ste 113)
34725,4.6,89.0,Firehouse Subs (1802 N. Loop 1604 E. #104)
34726,4.4,21.0,Cici's (San Pedro)
34728,3.9,37.0,Church's Chicken (9090 FM 78)
34731,4.8,22.0,Super Donut
34732,4.2,42.0,Rusty Taco (17026 Bulverde Rd)
34733,4.6,44.0,Zedric's Fit with Flavor (The Colonnade)
34734,4.3,200.0,Luby's (Fredericksburg Rd.)
34737,4.5,29.0,Hometown Burger (7525 N 1604 East)
34738,4.5,20.0,Wild Burger (8450 N I-35)
34739,4.6,200.0,Wendy's (9503 Middlex Drive)
34741,4.6,48.0,U.S.A. Donuts
34743,4.7,81.0,Donut Palace (1583 Thousand Oaks)
34744,4.8,141.0,Los Gueros Tacos
34745,4.8,124.0,Schlotzsky's Deli (Perrin Beitel Rd)
34746,4.8,73.0,The Art of Donut
34748,4.9,86.0,Kneaders Bakery &amp; Cafe
34779,4.4,90.0,J Y Ramen
34780,4.6,50.0,Hot Joy
34785,4.7,34.0,Momo House - Nepali Style Dumplings
34788,4.7,114.0,Kung Fu Tea 
34789,4.5,22.0,Lin's International Buffet (Selma)
34790,4.9,200.0,San Poke
34791,4.8,164.0,Suck It: The Restaurant
34792,4.6,119.0,Tenko Ramen
34795,4.7,159.0,Sushi Zushi - Lincoln Heights
34796,4.8,163.0,Pinch Boil House (Broadway)
34797,4.8,200.0,Singhs
34798,4.3,136.0,Wow Bao (SAT01-2)
34799,4.5,125.0,China Express
34810,4.2,53.0,KUNG FU RICE (427 Lombrano Street)
34811,4.6,16.0,Ruth's Chris Steak House (7720 Jones Maltsberger Rd)
34815,3.9,13.0,Deco Pizzeria (1815 Fredericksburg Rd.)
34817,4.6,118.0,Los Arcos Mexican Grill (Bulverde)
34818,4.7,167.0,Los Arcos Mexican Grill (Judson)
34823,4.8,54.0,Don Adolfo’s Bar and Grill
34824,4.4,151.0,Habibi Cafe
34825,4.8,109.0,Barbaro
34826,4.5,13.0,Yum Thai 2 - San Antonio
34827,4.7,57.0,Rotana
34828,4.6,76.0,Filipino Express
34838,4.2,10.0,Moroccan Bites
34841,4.4,66.0,China Rose Pleasanton Rd
34845,4.7,37.0,Thai Restaurant
34848,4.7,33.0,Thai Taste
34859,4.7,49.0,Camila's Mexican Restaurant
34864,4.9,15.0,Pinkfish Poke 
34866,4.3,72.0,Beijing Express Restaurant (Fredericksburg Rd)
34875,4.5,12.0,Mad Over Curry (220 Broadway)
34876,4.8,13.0,Thai Spice &amp; Sushi
34877,4.9,79.0,TK Teriyaki Kitchen (San Antonio)
34878,4.3,28.0,Native Grill and Wings San Antonio 
34881,4.0,14.0,Buster's American Kitchen (Balcones Heights)
34882,4.7,50.0,Vegan Tandoor Palace 
34884,4.3,80.0,Hung Fong Chinese Restaurant 
34885,4.6,200.0,Taco Blvd
34886,3.8,13.0,Biryani Factory (3720 Northwest Loop 410)
34887,4.6,10.0,Cerroni's Purple Garlic
34888,4.8,66.0,Demo's Greek Food (Blanco)
34889,4.7,84.0,Delicious Garden
34892,4.7,111.0,Sushishima Japanese Restaurant
34894,4.6,10.0,Tick-Tock Tikka House (220 Broadway)
34895,4.9,155.0,Green Vegetarian Cuisine (Alon)
34899,4.3,186.0,Beijing Express
34901,4.4,101.0,China Sun Restaurant (San Antonio)
34904,4.5,28.0,Milano on Wurzbach
34905,4.7,200.0,Thai Lucky Restaurant (Pine St) 
34906,4.7,44.0,Bean Sprout Chinese Restaurant
34908,4.7,200.0,Thai Chili Express
34909,4.7,159.0,Zaatar Lebanese Grill
34911,4.8,10.0,Dave &amp; Buster's (Balcones Heights)
34912,4.4,129.0,Sizzling Wok
34913,4.6,49.0,Thousand Oaks Cafe IV
34914,4.5,29.0,Pompeii Italian Grill
34917,4.3,29.0,El Tipico
34918,4.6,25.0,Zorba's Greek Restaurant
34922,4.3,65.0,Costa Pacifica
34925,4.1,32.0,Cappalletti's Italian Food and Pizza on Bitters
34926,4.8,95.0,Green Vegetarian Cuisine (Alamo Quarry)
34927,4.5,121.0,Mikes Taco House
34928,4.6,62.0,Milano Italian Grill
34929,4.6,91.0,Lee's Kitchen (Universal City)
34931,4.5,59.0,Po Po Trattoria Pizzeria
34932,4.7,159.0,Izu Sushi and Poke
34933,4.8,57.0,Hook &amp; Reel (4987 Northwest Loop 410)
34935,4.7,98.0,Cocina El Jibarazo
34936,4.6,95.0,Lee's Kitchen (Perrin Beitel Rd)
34940,4.6,137.0,Panda Express (5738 Walzem Rd)
34941,4.3,37.0,Hootie's Bait &amp; Tackle (13131 San Pedro)
34943,4.7,179.0,India Palace (San Antonio)
34946,4.6,83.0,Fratello's Italian Market &amp; Deli
34948,4.7,200.0,India oven
34949,4.2,29.0,Hoffman’s Steak House
34950,4.5,129.0,Saltgrass (16910 US281 North)
34951,4.8,10.0,China Stix
34955,4.4,19.0,Joe's Crab Shack (212 College St)
34957,4.5,109.0,China Rose SW Military Drive
34958,4.2,22.0,San Antonio Burger Co.
34964,4.6,77.0,Godai Sushi Bar &amp; Japanese Restaurant
34965,4.2,31.0,800 Degrees Pizza (SAT02-1)
34966,3.6,20.0,Bubba Gump Shrimp Co (406 Navarro St)
